text,label
HADOOP-5679 changed this function to return int instead of void.,neutral
I can't come up with a pure-CSS in-place change for this.,neutral
Another alternative might be to make a little icon + onhover that displays the non-comma'ed value and change the default display to comma'ed?,neutral
The icon may be unnecessary maybe just onhover on the text itself?,neutral
Commited a fix for this into trunk using revision 610846.,neutral
I will work on merging this into 10.3 codeline and writing a test case.,neutral
The tests ran fine on my Windows XP machine with Sun jdk1.4 The commit comments are as follows  DERBY-3302 The user was running into null pointer exception at the time of database recovery because Derby was trying to get the Collator object through database context.,neutral
But the  Collator object is already available in the territory sensitive character classes and we do not have to go to database context to get it.,neutral
I changed the code to use that collator  object rather than look into database context.,neutral
I would like to close this issue.,neutral
Redirect handling has undergone significant changes since this issue was opened and we still need to take a hard look at redirects and possibly how scores are represented.,neutral
However the newer scoring and indexing frameworks do work around this issue.,neutral
Pushed to master.,neutral
I have changed the title and description of this JIRA to fit our current idea.,neutral
I love this.,positive
A slow hash algorithm makes offline cracking harder.,neutral
It would require changes to the API to have crypto only run on the server but it might be simpler.,neutral
Fixed the crash in this bug let's open a new one for the SPDY connection issues.,neutral
Could you attach a test case (Junit preferrably) that shows the unexpected behaviour? ,neutral
I'm not sure what the problem is but the behavior (at least in 0.1.4) is that the _isClosed AtomicBoolean is not being set to closed in a timely manner.,negative
This may only be related to the BlurIndexReader and may not be an issue in the BlurIndexNRT.,neutral
marking Fixed in 1.3  (I believe Ryan left this open to track any potential issues ...  if nothing else this way we'll remember to resolve it before releasing),neutral
Thanks for looking into this Allan.,positive
"I was thinking more of what happens on a Unix shell when you hit ""clear"".",neutral
With your patch the cursor might still be at the end of the grunt window after 14 new lines.,neutral
Thank you Babak!,positive
I will be the sponsor for your beer the next time we meet.,positive
Claus I think I'm busy the next two weeks with [CAMEL-3468|https://issues.apache.org/jira/browse/CAMEL-3468] [CAMEL-3472|https://issues.apache.org/jira/browse/CAMEL-3472] [CAMEL-3471|https://issues.apache.org/jira/browse/CAMEL-3471] [CAMEL-3470|https://issues.apache.org/jira/browse/CAMEL-3470] and [CAMEL-3311|https://issues.apache.org/activemq/browse/CAMEL-3311].,neutral
Depending of the release date for Camel 2.6 and the priority of the other issues (may be I can reschedule [CAMEL-3471|https://issues.apache.org/jira/browse/CAMEL-3471] and/or other issues) I can do it in the remaining time.,neutral
But I'm probably not an JMX expert... -),positive
Adds a new class of Exception.,neutral
Now TestBatchUpdate takes 50 sec instead of 250.,neutral
Sorry for the delay and thanks for the good work works like a charm!,negative
but both IDEA 7 and IDEA 8 seem to handle them just fine.,positive
At some moments it could be upgraded to do IDEA 8 format but it's not important for now.,neutral
Is the bug really in NGramTokenFilter?,neutral
This seems to be a larger problem that would affect all tokenfilters that break larger tokens into smaller ones and recalculate offsets right?,neutral
I think WordDelimiterFilter has special code that might avoid the problem (line 352) so it might be ok.  Is there any better way we could solve this: for example maybe instead of the tokenizer calling correctOffset() it gets called somewhere else?,neutral
This seems to be what is causing the problem. ,neutral
Uploading another patch for fixing the maven pattern to add the classifier.,neutral
I don't see the connection to .tmp files.,neutral
(Also: have you verified that the channel will actually infinite-loop returning 0?,neutral
IncomingStreamReader does clean the tmp file when there is an expection (there's an enclosing 'try catch').,neutral
The problem is that no exception is raised if the other side of the connection dies.,neutral
What will happen then is the read will infinitely read 0 bytes.,neutral
So this actually avoid the infinite loop returning 0 (and so I think answered your second question so it wasn't very clear).,neutral
Note that without this patch there is an infinite loop that will hold a socket open forever (and consume cpu though very few probably in that case).,neutral
So this is not just merely a fix of deleting the tmp files.,neutral
But it does as a consequence of correctly raising an exception when should be.,neutral
<joes4> lists will be available in 1 hour from now. ,neutral
Andrew are you familiar with this code?,neutral
I've got a patch figured I'd have someone take a quick look-see before pushing it to Apache.,neutral
Sorry I thought submit patch was the way to attach a patch.,negative
"Patch providing Comparable for ""api2"" project.",neutral
Patch does the following 1.,neutral
IntIdentity ShortIdentity LongIdentity CharIdentity ByteIdentity StringIdentity provide implementation of compareTo() allowing comparison with other identity *of the same type*.,neutral
The insert_between.patch fixes the following:  1.,neutral
Changes the implementation of insertBetween in OperatorPlan.java so that the ordering of the predecessors is not changed  2.,neutral
Changed log.info in LOForeach getSchema() to log.debug.,neutral
One of my earlier patches had the log.info  3.,neutral
It's kind of annoying to have to use 4GB of temporary space  Nope it only writes the compressed file to disk {{gzip -1}} compresses 4GB of zeros to 18 MiB.,negative
Could you please port it to branch-1 that that we could integrate it to branch-1-win  Slavik thanks for the review!,positive
Especially I don't know very much about the test framework differences.,negative
I will figure out the details and do the port later this week if you don't get to it first.,negative
xerces.apache.org has been added to DNS.,neutral
I am going to wait until it propagates before continuing. ,neutral
Hi Sebb  In these cases 'this' and 'connectionPool' refer to the same object.,neutral
Mike,neutral
Stopping SQL routines accessing the privileged blocks is through DERBY-2331 and DERBY-2330,neutral
Another backport (for a different jira) of mine is failing and I want to see if I can figure out what might be wrong there before doing a new backport.,negative
If I see more occurrence of Lookup or search for find forms then shortly upload the patch for this fixes .,neutral
To upgrade to a recent version of Jackrabbit see http://wiki.apache.org/jackrabbit/BackupAndMigration I'm afraid I can't say much about the risk.  ,negative
Can you just apply this patch file over top of the other one?,neutral
Uploading rebased patch for sathish,neutral
Maybe we should purge the Reader+queuing step and just have Handlers do the read (Nicolas Liochon what you think?),neutral
I've tried something similar (I removed the handlers and kept the readers) but the performance was not visible.,negative
The responder seemed to be a bottleneck.,negative
But it was not the only issue: we also want to manage priorities between the tasks but we need to read them to get enough information to make the right priorities. ,negative
I just committed this.,neutral
Thanks Aaron!,positive
I knew they were missing and just forgot to do it before I committed it.,neutral
With the client you can connect to the same database many times.,neutral
I'll attach a zip with a small test project where you can reproduce the problem.,neutral
(all you need to add is your derby.jar)  I'm testing the DerbyTest from Eclipse.,neutral
I'm starting the 2nd version of DerbyTest from Eclipse as well.,neutral
When debugging it in Eclipse you can see the number of daemons grow very fast.,neutral
While creating the DerbyTest I did notice that this problem is caused by the Database pool because it tries to connect to the database in the background.,negative
Still using a connection pool is pretty common.,neutral
Please let me know if you need something else.,positive
Regards  Leon   ,neutral
Hey Uma I've elected not to revert the patch as-committed since it does indeed fix the bug at hand.,neutral
If you would like to take up this work that'd be great.,positive
Otherwise hopefully someone else will improve this code when they've got some time.,positive
Sorry [~fiberlijun] - havent had a chance to look at it yet.,negative
Will try and do so within the next couple of days unless [~bikassaha] or [~sseth] beat me to it.,neutral
Some folks on the mailing list had something like this happening to them.,neutral
> then we don't save IO by limiting the buffer size to 1 KB  I'm confused by this.,negative
My assumption is that when you make a request to read 1k from a disk file that the OS reads substantially more than 1k from the disk and places it in the buffer cache.,neutral
(The cost of randomly reading 1k is nearly the same as randomly reading 100k--both are dominated by seek.),neutral
So if you make another request to read 1k shortly thereafter you'll get it from the buffer cache and the incremental cost will be that of making a system call.,neutral
An alternate strategy is to not trust the buffer cache and read-ahead but rather to make your buffers large enough so that transfer time dominates seeks.,neutral
This can require 1MB or larger buffers so isn't always practical.,neutral
Is that what you meant?,neutral
[~lhofhansl] thank you so much.,positive
I will upload another patch (V5) in a couple minutes.,neutral
Patch uploaded.,neutral
Have passed all the local unit tests.,neutral
Sorry for all the issue mails I forgot to mention the second:  2) There is commented source in the test should it be enabled or removed?,negative
If you want to work on it or assign it to someone else please do.,neutral
If there's a problem with items being in the cache when they shouldn't be adding a check around the Add method isn't a solution to that problem.,neutral
We should be Remove()ing items from the cache...not just overwriting them.,neutral
I applied an addendum for HBASE-3904 v6 to TRUNK.,neutral
However HBASE-4087 is required for the new unit test to pass.,neutral
Sample client server and broker configuration.,neutral
"Watch out for ""Got InvalidDestinationException"" messages.",neutral
Kiran - I think this is a setup issue than anything else.,neutral
Hugo - if you couldnt reproduce it please close it,neutral
How to handle the problem with LUCENE_29 setting and the posIncr of stopwords together with QueryParser that has a default setting of ignoring posIncr?,neutral
How about adding required Version to QP ctor?,neutral
Thanks Mark for taking care of this issue!,positive
this class funny coincidence :)  What are you thoughts about QueryParser being able to know about custom Query implementations?,positive
if I were to write a MyQuery class and implemen the toString method a certain way how would QueryParser know about MyQuery?,neutral
Is it possible to extend QueryParser?,neutral
Sorry guys... :( I was the reason for this trouble.,negative
I should have been very careful before doing this.,negative
"Hi  could you add the following line form.getDictionary().setItem(COSName.getPDFName(""NeedAppearances"")COSBoolean.TRUE)  right after PDAcroForm form = docCatalog.getAcroForm()  and try again?",neutral
BR Maruan,neutral
Still about 2 hours worth of work left on this.,neutral
My bad forgot to include the test file in the patch... Resubmitting in a second. ,negative
Make scheduler heartbeat interval configurable (bikas) ,neutral
Damn.,negative
Git is tricky that way.,negative
:)  Will have a look.,positive
Tests are meant to raise potential issues not to add variation of the issue.,neutral
I can see leaning toward to selects from the FLUSHER table with explicit checkpoints is a good balance for this case.,neutral
However the goal of the test was very good.,positive
I am not aware of whether we have test to fill the page cache with new data evicting all pages currently in the cache so the row count changes are written at a known point in time.,neutral
And it will be a good test to have in turn of code coverage point of view. ,neutral
Breakpoint handler frame is detected and processed specifically by unwinding algorithm.,neutral
Ran for almost an hour this time.,neutral
Dump looks similar to previous one.,neutral
I addressed Shravan's request to add in the MRStreaming stuff into LocalLauncher and put in the jc.stop() calls after failed jobs in both Local and MapReduceLauncher.,neutral
...and it seems like having 2 APIs KV and Cell for every method other than those that take Cell-types params...,neutral
Which methods we talking about here?,neutral
There a list?,neutral
Thanks Pat.,positive
I like this title.,positive
It is specific to what it is describing.,neutral
Couldn't the NodeState implementations in question (StoreNodeAsState AFAICS) just use their id to implement hashCode()?,neutral
<joes4> This is a bug in FreeBSD's ldap support- sorry there's nothing we can do about it. ,neutral
In pom.xml of tajo root you forget to change the tajo version to 0.8 at Line 76.,neutral
Aaron  Go ahead.,neutral
Patch that adds the fix to WebResponse,neutral
Some comments: 20.,neutral
Log.truncateTo(): The following code seems to be used just for getting the first segment.,neutral
22,neutral
ReplicaManager: 22.1 recordLeaderLogUpdate(): Could we rename it to recordLeaderLogEndOffset()?,neutral
22.3 readCheckpointedHighWatermark(): We should just read the HW from memory.,neutral
The on-disk version is only useful on broker startup when we populate the in-memory HW using the on disk version.,neutral
23,neutral
"HighwaterMarkCheckpoint: Is it better to name the file "".highwaterMark"" so that it's hidden? ",neutral
I applied the patch at revision: 599008.,neutral
Still why do we hardcode these numbers e.g.,neutral
port/src/lil/em64t/pim/m2n_em64t_internal.h: #ifdef _WIN64 const unsigned m2n_sizeof_m2n_frame = 120 #else const unsigned m2n_sizeof_m2n_frame = 104 #endif  vmcore/src/util/em64t/base/compile_em64t.cpp: // Stack size should be (% 8 == 0) but shouldn't be (% 16 == 0) const int ALIGNMENT = 0  Doesn't it worth to let compiler calculate such values? ,neutral
It would be good if folks can use standard Java i/o idioms with Hadoop.,neutral
http://www.ibm.com/developerworks/java/library/j-jtp03216.html  {noformat} OutputStream out = fs.open(...) try {   out.write(...) } finally {   out.close() } {noformat}  When multiple files are involved the best thing is to nest the try blocks.,neutral
Shouldn't we try to make this idiom work well with HDFS? ,neutral
I guess the gen stamp is unnecessary but the DN isn't going to automatically mlock newly appended data so the NN needs to somehow realize that the cached length is shorter than the new length and ask the DN to recache at the new length.,neutral
Alternatively I guess the DN could automatically mlock appended data but there are quota implications there.,neutral
On startup I agree that we can skip cache reports until the cache is populated.,neutral
I guess I could have cleaned this up rather than just changing the default cache report period like Colin asked.,neutral
Uploaded a patch that fixes the comments and includes the test,neutral
Thanks for the review.,neutral
We used to do 'stopping'.,neutral
Smile.,neutral
I think just needed for this at mo.,neutral
That's a good point we should make sure that it doesn't decrease performance for one of the database types even if it increases it for Oracle (in which case making it configurable in oozie-site.xml would be a good idea too).  ,positive
Sigh I don't like this overall if can't reuse everywhere.,negative
Sorry to let you lose a wild goose chase.,negative
Because this neither-here-nor-there code-reuse seems not much useful.,neutral
This half-reuse is more confusing for new devs who see this code for the first time.,negative
fully agree Christian!,neutral
Sorry probably a misunderstanding from my side....,negative
I refereed to the [^v1-enable-wall-werror.patch] which contains {{-Wall -Werror}} and I thought it sould be {{-Wall -Wextra}}  However just add {{-Wall}}  to that patch makes absolutely sense and could be committed.,neutral
I meet the same problem on Eclipse recently but haven't figured out how to get through.,negative
Sorry Chris  I missed it done !,negative
We reported this crash to Oracle in plenty of time and the *worse* wrong-results bug has been open since May 13: http://bugs.sun.com/bugdatabase/view_bug.do?bug_id=7044738 but Oracle decided not to fix that too. ,negative
(@ddlatham: thats kinda funny that you wrote the linked-to article -- it was a random google search),positive
Maybe you can paste a SOAP query example request and explain the wrong behavior and what it is you are expecting?,neutral
Change its variable name to be more intuitive. ,neutral
you need to create system offering for system vms (ssvmcpvmrouter vm) and then you can upgrade to new system offerings it is only supported in vmware ,neutral
[~smarthi] When I apply this patch the source code cannot be compiled.,neutral
One of the error is that hiddenActivations cannot be resolved.,negative
Another error is that the class Functions.NEGATE is misspelled as Function.NEGATE.    ,neutral
If you have the opportunity to do it go ahead.,neutral
I'm very busy for the moment so I didn't know when I 'd be able to the change myself so if you can your contribution would be one more time really appreciated.,negative
Oh I didn't consider one flow like after the edit log conversion immediately #store failed.,negative
Now again in the next trip of finalization it will throw NodeExistsException here it is really required to do the #store.,neutral
I misunderstood the case and sorry for the confusion.,negative
Patch looks good to me.,neutral
I'm fine w/ not naming it Consumer - I agree it does not really consume it.,neutral
But if we go with PayloadMergeProcessor we'll need PayloadMergeProcessorProvider and they become quite long names :).,neutral
I was thinking PayloadProcessor and PayloadProcessorProvider (have cool acronyms to PP and PPP) but then people might get confused that it processes all payloads (maybe before they are even written the first time) while it is actually invoked only during segment merges.I was following the *Consumer pattern I saw all over the place w/ SegmentMerger and thought that if someone ever reads SM code it will swallow easily another *Consumer one ...,neutral
So between PC PMP and PP - I prefer PP - the documentation should clarify what it does.,neutral
But I'm open for suggestions.,neutral
setting    set hive.script.auto.progress=true  seems to have no effect.,neutral
Aside from the job succeeding (it doesn't) what effect should I be able to measure (in order to see if this is doing anything)?,negative
Abhinav can you also attach cloud_usage db dump.,neutral
Need it to test the fix.,neutral
I changed the ubuntu version too.,neutral
By the way getCanonicalPath() performs actual file access may take long if drive is slow (e. g. Samba) may fail with exception if path is inaccessible at the moment (e. g. on network drive) etc.,neutral
On the other hand getAbsolutePath() is purely logical and doesn't need file system access. ,neutral
You misunderstood the response: StopFilter indeed did not change.,negative
The change is now that in Lucene 4.0 all Analyzers are required to reuse TokenStream instances so the StopFilter is only produced only once in your application (when the Analyzer is created).,neutral
You would need to implement session resume thats a whole new can of worms.,negative
This test pukes all over the place when the first test fails.,neutral
Some of the other test cases in this class failed because that constraint error occurred?,neutral
There were most definitely 21 test case failures.,neutral
<danielsh> Yes any23.zones.apache.org is the jail's hostname so use the IP it resolves to. ,neutral
Yeah seems safe.,neutral
And the current behavior is irritating.,negative
Will commit a bit later unless somebody beats me to it.,neutral
This symbol is not used for the Windows Netaccessor.,neutral
Yeah?,neutral
Please watch the source tree over the next several weeks before our next release.,neutral
This is the bridge code minus the redundant bit.,neutral
I would like that add that the problem is highly reproducible.,neutral
Looks great to me.,neutral
Thanks Doug.,neutral
Sorry for a mess in uploaded files my connection got broken during first upload.,negative
These file describes my change:  derby1434-try2.diff (attached multiple times should have the same content) derby1434-try2.stat  ,neutral
And it's somehow connected to https://issues.apache.org/jira/browse/DIRAPI-137,neutral
If we put this jar to bootclasspath we'll have at least 5% performance boost on HWA application .,neutral
btw: maybe we should add this Jira's as subtasks to HARMONY-5277 ?,neutral
As they're startup related.,neutral
comments on phabricator,neutral
Here are 2 patches ... one for adjustExamplePaths.bat & .sh and the other a new file holding 2 User Libraries ... UIMA_LIB & UIMA_AS_LIB Not sure where this should go ...,negative
I guessed UIMA_HOME/config but could be /lib,neutral
The only thing that the convention plugin does at request time happens in org.apache.struts2.convention.ConventionUnknownHandler the rest is just configuration loading on start up you might want to put a breakpoint in handleUnknownAction and see what is going on.,neutral
But both of those look fine to me.,neutral
Hi  I have changed the rsync to rsync.eu.apache.org.,neutral
i found the class - so there is no bug - sorry,negative
> Stage 2 btw will involve documentation.,neutral
I'm not forgetting it :)   Did you forget it or did I miss it somewhere?,neutral
I was not aware of being required to call that method.,negative
Thanks Mathias.,neutral
Bringing into 0.90.0.,neutral
Marking as critical.,neutral
Seems we didn't enforce an exec for sh but we did for fs.,negative
@Jon Thanks for committing it.,neutral
The failure of GdiplusStartup happened to because this function was called from a native method with RSP not aligned to 16 bytes.,neutral
It is not well documented in MSDN but it looks like RSP has to be always aligned to 16 bytes.,neutral
Some functions don't require it but some do.,neutral
A patch was made to the interpreter to fix this in assembly code so if a native method has an odd number of arguments additional 8 bytes are skilled by RSP to align it to 16 bytes.,neutral
So I am likely going to work on this soon.,neutral
What is the exact problem?,neutral
If it would as simple as just recreating ReplicationZookeeper or using RecoverableZookeeper J-D would have probably just done it :) ,neutral
You forgot to mention the part where I said that I have absolutely no idea if MinSize is important for some other part of the code )  Also it looks like if we add a check in couch_db:doc_flush_binaries/2 to see if we're not streaming an attachment of unknown length and then pass that information to couch_stream:ensure_buffer/2 so that couch_stream can decide if it wants to allocate exactly the requested amount or some extra it'd solve the issue.,neutral
The two issues mentioned by Tom has been fixed.,neutral
The new patch is the whirr-168-3.patch file.,neutral
Igor sorry it took me so long to get back to this.,negative
Thanks for the patch.,neutral
It works for me both in container and in testing with WicketTester. ,neutral
I found the (sad) attempt at a script you asked about and uploaded it to MAPREDUCE-4282.,negative
"As I said on that thread I'm in a compilers class right now and I thought I might make a more ""enlightened"" attempt using lex/yacc soon and see where that gets me if no one else gets this done first.",neutral
Sorry for the delay.,negative
"anyway if someone is brave enough to fix the ""attempt one"" script i wish them well ) ",neutral
I added a rm -rf /tmp/h* to hadoopqa... and ran this again.... seems to be working:  https://builds.apache.org/view/H-L/view/HBase/job/PreCommit-HBASE-Build/7253/console  We'll see.,neutral
by the way the only open impl of this algorithm i could find is at http://rrette.com/moman.html (ZSpell) in python.,neutral
I might be on the trail of a java impl - get out the hounds!,neutral
If you do take hold of it do not hesitate to share :) The original paper and C++ code likewise melt my brain and I needed the algo in some other place.,neutral
We can file issues with it as we find them.,neutral
I don't have resources to hand to test this at mo.,negative
Hi Deepa I looked at the transaction logs afaict this is not a bug rather the znode you mention is not deleted on session expiration because it was already explicitly deleted by another session.,neutral
afaict things are working properly at least on the ZK side of things. ,neutral
FWIW: this issue is a regression of JCR-890 i.e.,neutral
the refactoring involved (r982520).,neutral
there might be more hidden issues like this.,neutral
but app developers should always explicitly set it based on their application  My guess is that a large enough group of people take the defaults that it matters.,negative
I wasn't talking about the perment schedule.,neutral
Excuse me for stolen assignement.,negative
I've saw this after completed the issue.,neutral
I think it will be useful to standardize all the messages.,neutral
In current version the same error cause different messages because there are many commiters.,negative
Must be: size >= 0!,negative
Marking this an incompatible change so that it gets attention.,neutral
Also setting webinterface.private.actions has other effects like enabling the 'kill job' and 'kill task' links on the Job web UI.,neutral
In that case the NN should delay creating a replication-storm in the hope that the network partition gets resolved soon.,neutral
Yep i am actually using just Pax Runner/Exam to start Ace stuff.. but i am not 100% sure about what the MuliFrameworkStarter is about.. what is it good for ?,neutral
Sorry for the missing class src/java/org/apache/jdo/tck/lifecycle/StateTransitionsReturnedObjects.java.,negative
Checked in with revision 388211.,neutral
Qianshi is working on the SSL session reuse but this buggy Bug system does not allow him assign this ticket sigh,negative
Hi Guillaume  I did not have an answer right away so I sent you question to Leonard Rosenthol.,negative
"Here is his response:  ""There is no reason to change the version in the header as the version can be anything (ISO 19005-2:2005 6.1.2).",neutral
As for the OutputIntent that is not necessary if all colors in the PDF are in a device independent colorspace (ISO 19005-1:2005 6.2.3.1).,neutral
In this case they are all in ICCBased Gray.,neutral
"Leonard""       BR  Bill Fausser   ",neutral
That seems to work for me - thanks!,neutral
It is not yet tested - I ran into strange build problems with APR. ,negative
Done sorry for all the mess on a simple patch.,negative
David  I've done a little digging and have a question around:  OrderReadHelper.getOrderItemQuantityBd()  Firstly going back a while now this log:     http://svn.ofbiz.org/viewcvs/trunk/components/order/src/org/ofbiz/order/order/OrderReadHelper.java?rev=4367&r1=4281&r2=4367 shows a change to the strings that seems to make the first if statement redundant?!,neutral
I presume either that statement can now be removed or the original intention of the statement needs reimplementing?,neutral
Keep repeating this and the problem just gets worse. ,negative
"scheduleAtFixedRate ""Creates and executes a periodic action that becomes enabled first after the given initial delay and subsequently with the given period that is executions will commence after initialDelay then initialDelay+period then initialDelay + 2 * period and so on.",neutral
(If you cast the Runnable in afterExecute to ScheduledFutureTask you can get access to the scheduling info.),neutral
if get is causing the cancel even w/o any exceptions being involved then I guess you'll need to source dive in ScheduledThreadPoolExecutor to see what is going on.,neutral
Here are two thread dumps:  sling6.thread_dump.01.txt was taken about 10 seconds after a shutdown of Sling was attempted.,neutral
I include it because quite a few of the threads from the first dump have stopped by this point.,neutral
thx todd missed the ant/ivy stuff update patch takes care of it (hopefully mavenized gridmix goes in soon and ant/ivy will go away),neutral
It was attached to the wrong bug.,negative
Thanks for the reference I'll look into it.,neutral
[~egli] - can you reproduce?,neutral
(back from holidays so a bit delayed but) I confirm Andrzej's suggestion -- a plain-text only summarized is ideal for clustering for example.,negative
HTML is quite uncomfortable to work with.,negative
It would be great if you could work on it.,neutral
Thus assigning the issue to you.,neutral
Hi Marco  I changed the name of patch because it was made in Java earliar sorry for inconvenience.,negative
"I have uploaded the modified patch ""PartyCommunication.patch"" and it is ready for testing. ",neutral
This is the reverse side of ARIES 399 which dealt with a deadlock in ServiceRecipe.,neutral
Or at least the locks need to be much more fine-grained than locking the whole container.,neutral
I hope the first approach as the more general solution will work though :),neutral
i modified the test class from HADOOP-6148 (bigger is better) the result is:   ||bytes||PureJava MB/sec||Native MB/sec||Random PureJava MB/sec||Native MB/sec|| | 1,neutral
I fixed the build failures on 4.1 this morning.,neutral
I'm doing an automated test as well.,neutral
Will close this ticket if there are no issues.,neutral
FAILURE: Integrated in Hadoop-Yarn-trunk #344 (See [https://builds.apache.org/job/Hadoop-Yarn-trunk/344/]) HDFS-5041.,neutral
Add the time of last heartbeat to dead server Web UI.,neutral
Sorry for the mistake.,negative
Not sure I want the transient inability to clean up some local log or other trivial task to kill a whole pig job?,negative
First guess: something's getting confused about reversed-ness.,negative
Is that part of the test in question?,neutral
lifecycle management up to a separate container  Agreed and my patch also contains a TODO for that.,neutral
Similar to all other plugins the life cycle hook should be pluggable in a sense that you can deploy them e.g.,neutral
in an OSGi container as a separate bundle.,neutral
Instead of hardcoding the hooks we could introduce a LifeCycleHookProvider similar to ValidatorProvider we already have.,neutral
Subject.doAs tricks  Good point.,neutral
I'll try the approach you suggested.,neutral
api_key and secret_key are not required.,neutral
data sync is external to cloudstack,neutral
Thank you Ole!,neutral
Committed v2 patch to trunk with revision 508383.,neutral
Committed to HDFS-3042 branch.,neutral
I said above that the earlier patches were lost but nope there they are.,neutral
Sorry I took Martin's comment to mean the patch was committed and issue closed which certainly discarded all the patches the first time around.,negative
 What platform?,neutral
Have you tried the standard maven untangling tricks like deleting ~/.m2?,neutral
We need to make this configurable before we can apply this patch to the trunk (unless i have misunderstood the effect).,neutral
Thanks Cyriaque.,neutral
I don't know what just happened.,negative
The patch went to the wrong bug.,negative
> Another thing: is the try ... catch good or bad?,neutral
Our caller may not notice what happend right now.,negative
I guess will be better not catch since until now was not being catched and will be good to propagate upwards.,neutral
Sorry for my poor review didn't notice try/catch :(,negative
v2 removes some dross included by misstack.,neutral
You could easily test if it is due to felix by switching to equinox if the effects are still there blame it on pax web or dosgi.,neutral
This jira is unassigned but contains a patch that needs to be reviewed for inclusion in 1.1.1.,neutral
Would a new configuration boolean 'fs.manual.shutdown' be adequate for your needs?,neutral
You could programatically set this before getting your filesystems and when set true the shutdown hook would not be added.,neutral
Vinay thanks for working on this.,neutral
Some comments:  The new method added to Namesystem is better to # pass BlockInfoUnderConstruction # call it as isInSnapshot and # do not throw IOException.,neutral
{code} //Namesystem.java public boolean isInSnapshot(BlockInfoUnderConstruction block) {code} In the implementation in FSNamesystem it should try-catch the UnresolvedLinkException and log it as an error since the full path obtained from a file should not have unresolved link.,neutral
Second question: Why adding DFSTestUtil.abortStream(..)?,neutral
It does not look very useful.,negative
I appended the information to the end of the file.,neutral
You have the ability to add users to the mina group in svn not to the group on people.a.o.,neutral
To grant new users commit access check out https://svn.apache.org/repos/asf/infrastructure/trunk/subversion/authorization and add the appropriate usernames to the mina= line in the [groups] section of the asf-authorization file.,neutral
I did it wrong this time.,negative
"No idea about the issue resolution/if it's still active but I'm afraid that by no stretch of the imagination can it be termed a ""Critical"" issue.",negative
shifted as agreed during the IRC release preparation meeting,neutral
thx to Cristi Toth  for his patch,neutral
Pull out the RopeTransport stuff fix the bug and add in the graceful degradation and I'm happy to see it pushed :),neutral
Sorry I had attached an older version... let's try this one.,negative
I guess it's OK to put it in trunk.,neutral
I did not write it in a way that fits in with the rest of the implementations though.,neutral
No unit tests either yet.,neutral
However I figured it was better to get it in the public domain sooner and let the iterative process do it's work.,negative
This is only a problem with exceptions from java.,negative
regular business exceptions work.,neutral
Resubmitting and making it a blocker for 0.22,neutral
Sorry I kind of forget about this one.,negative
I'm good with the last version of the patch of just adding a dclocal read repair chance.,neutral
So I went ahead and made the change.,neutral
It's uploaded here and on review board.,neutral
Removed version-infomation znode.,neutral
More like can't fix.,neutral
Bugs like this make me sad.,negative
Integrated in Hadoop-Mapreduce-0.23-Build #9 (See [https://builds.apache.org/job/Hadoop-Mapreduce-0.23-Build/9/])     HADOOP-7608.,neutral
Contributed by Alejandro Abdelnur.,neutral
@Matthew   If you can contribute a section on SPNEGO authentication to the HttpClient tutorial I'll commit your code to the official 4.1 branch of HttpClient  http://wiki.apache.org/HttpComponents/HttpClientTutorial  Oleg,neutral
Sorry for the delay I'm recreating the mirror now.,negative
"Note that I was seeing the dreaded ""Delta source ended unexpectedly"" error at around revision 733924 [1] so I had to set the mirror to start the mirrored version history from after that.",neutral
[1] https://svn.apache.org/viewvc?view=revision&revision=733924,neutral
If this is the case this file must be returned.,neutral
Tom no problem please see WHIRR-634 and WHIRR-635.,neutral
Thanks Graham,neutral
populated see r2083,neutral
trivial change to make the minSize be 1 byte.,neutral
I think this should be fine for all of the cases I could find where we use this function.,neutral
The precommit failures are unrelated to the issue at hand.,neutral
commons.net 3.0.1 Thsi application is too big RMI is in Jconsole.I myself dont use.I just use ftp.listfiles.,neutral
Also adding some extra tests for newline splitting - currently this coverage is lacking.,neutral
Brandon sorry.,negative
I misread.,negative
Ignore comment.  ,negative
Nothing out of the ordinary here:  % host -t mx laguna-industries.com laguna-industries.com mail is handled by 20 mail.phnx.uswest.net.,neutral
laguna-industries.com mail is handled by 10 mail.laguna-industries.com.,neutral
% host  mail.phnx.uswest.net.,neutral
31.195.231.63.in-addr.arpa domain name pointer mpls-pop.inet.qwest.net.,neutral
qmail chose the secondary MX (which is the mpls-pop.inet.qwest.net) probably because it could not reach the primary MX.,neutral
Nothing wrong everything is cool.,positive
Seems to be a faulty mailserver setup at laguna-industries.com.,negative
Unfortunately in these days where everyone that can put a CD the right way up in a drive is a Linux/Unix/Windows/Internet Expert this has become pretty common.,negative
+1 great job pat.,positive
+1 on intent from looking at what the patch fixes.,positive
getUserInSystemGraph usisng a priviledged block to access the system graph I don't think this should be done here as the result is no of you if the caller has no access to the system graph.,neutral
On 2008-03-06 08:00:48.178 bendalton commented: FLV video of the bug in question with Snitter On 2008-03-06 08:01:57.860 bendalton commented: This bug was first discovered in an application I'm working on.,neutral
(ie this is an AIR bug not a Snitter bug),neutral
Where is the 'Grant license to ASF for inclusion in ASF works' for the patch,neutral
Thanks Willem.,neutral
I will update the docs (probably this weekend when I find some time),neutral
Updated patch with new file.,neutral
Forget git add get sad...,neutral
The patch looks good to me.,neutral
